gvkey,iid,datadate,tic,cshtrm,prccm,trt1m,cmth,cshom,cyear,gind,gsector
008530,01,2017-10-31,PFE,343822387.0000,35.0600,-1.7927,10,5947349000,2017,352020,35
008530,01,2017-11-30,PFE,283033672.0000,36.2600,4.3354,11,5960707000,2017,352020,35
008530,01,2017-12-31,PFE,312699616.0000,36.2200,-0.1103,12,5960707000,2017,352020,35
008530,01,2018-01-31,PFE,479144820.0000,37.0400,2.2639,1,5960707000,2018,352020,35
008530,01,2018-02-28,PFE,552225630.0000,36.3100,-1.0529,2,5952865000,2018,352020,35
008530,01,2018-03-31,PFE,472448390.0000,35.4900,-2.2583,3,5948586000,2018,352020,35
008530,01,2018-04-30,PFE,417812760.0000,36.6100,3.1558,4,5948586000,2018,352020,35
008530,01,2018-05-31,PFE,473863080.0000,35.9300,-0.9287,5,5849571000,2018,352020,35
008530,01,2018-06-30,PFE,434359680.0000,36.2800,0.9741,6,5849571000,2018,352020,35
008530,01,2018-07-31,PFE,395021874.0000,39.9300,10.0606,7,5849571000,2018,352020,35
008530,01,2018-08-31,PFE,469750170.0000,41.5200,4.8335,8,5862110000,2018,352020,35
008530,01,2018-09-30,PFE,346668070.0000,44.0700,6.1416,9,5862110000,2018,352020,35
008530,01,2018-10-31,PFE,556865240.0000,43.0600,-2.2918,10,5862110000,2018,352020,35
008530,01,2018-11-30,PFE,476531249.0000,46.2300,8.1514,11,5780475000,2018,352020,35
008530,01,2018-12-31,PFE,526215270.0000,43.6500,-5.5808,12,5780475000,2018,352020,35
008530,01,2019-01-31,PFE,594395950.0000,42.4500,-1.9244,1,5780475000,2019,352020,35
008530,01,2019-02-28,PFE,417696200.0000,43.3500,2.1201,2,5780475000,2019,352020,35
008530,01,2019-03-31,PFE,519002160.0000,42.4700,-2.0300,3,5551805000,2019,352020,35
008530,01,2019-04-30,PFE,459752550.0000,40.6100,-4.3796,4,5551805000,2019,352020,35
008530,01,2019-05-31,PFE,522766100.0000,41.5200,3.1273,5,5559929000,2019,352020,35
008530,01,2019-06-30,PFE,436058600.0000,43.3200,4.3353,6,5559929000,2019,352020,35
008530,01,2019-07-31,PFE,559734652.0000,38.8400,-10.3416,7,5559929000,2019,352020,35
008530,01,2019-08-31,PFE,606729300.0000,35.5500,-7.5438,8,5531048000,2019,352020,35
008530,01,2019-09-30,PFE,421872150.0000,35.9300,1.0689,9,5531048000,2019,352020,35
008530,01,2019-10-31,PFE,386926575.0000,38.3700,6.7910,10,5531048000,2019,352020,35
008530,01,2019-11-30,PFE,423168916.0000,38.5200,1.3292,11,5534122000,2019,352020,35
008530,01,2019-12-31,PFE,367272143.0000,39.1800,1.7134,12,5534122000,2019,352020,35
008530,01,2020-01-31,PFE,503078110.0000,37.2400,-3.9816,1,5534122000,2020,352020,35
008530,01,2020-02-29,PFE,556715400.0000,33.4200,-10.2578,2,5534122000,2020,352020,35
008530,01,2020-03-31,PFE,966853740.0000,32.6400,-2.3339,3,5547639000,2020,352020,35
008530,01,2020-04-30,PFE,505484120.0000,38.3600,17.5245,4,5547639000,2020,352020,35
008530,01,2020-05-31,PFE,449893180.0000,38.1900,0.5474,5,5554834000,2020,352020,35
008530,01,2020-06-30,PFE,768690550.0000,32.7000,-14.3755,6,5554834000,2020,352020,35
008530,01,2020-07-31,PFE,779356250.0000,38.4800,18.8379,7,5554834000,2020,352020,35
008530,01,2020-08-31,PFE,445404150.0000,37.7900,-1.7931,8,5556880000,2020,352020,35
008530,01,2020-09-30,PFE,483501830.0000,36.7000,-2.8844,9,5556880000,2020,352020,35
008530,01,2020-10-31,PFE,526344120.0000,35.4800,-3.3243,10,5556880000,2020,352020,35
008530,01,2020-11-30,PFE,1052557720.0000,38.3100,14.4295,11,5558397000,2020,352020,35
008530,01,2020-12-31,PFE,1151609090.0000,36.8100,-3.9154,12,5558397000,2020,352020,35
008530,01,2021-01-31,PFE,687153470.0000,35.9000,-1.4127,1,5558397000,2021,352020,35
008530,01,2021-02-28,PFE,663291540.0000,33.4900,-6.7131,2,5577629000,2021,352020,35
008530,01,2021-03-31,PFE,674188920.0000,36.2300,8.1815,3,5578164000,2021,352020,35
008530,01,2021-04-30,PFE,557778050.0000,38.6500,6.6795,4,5578164000,2021,352020,35
008530,01,2021-05-31,PFE,592227230.0000,38.7300,1.2160,5,5597694000,2021,352020,35
008530,01,2021-06-30,PFE,484903920.0000,39.1600,1.1103,6,5597694000,2021,352020,35
008530,01,2021-07-31,PFE,524973190.0000,42.8100,10.3166,7,5597694000,2021,352020,35
008530,01,2021-08-31,PFE,1005397600.0000,46.0700,7.6150,8,5606688000,2021,352020,35
008530,01,2021-09-30,PFE,543924800.0000,43.0100,-6.6421,9,5606688000,2021,352020,35
008530,01,2021-10-31,PFE,470871670.0000,43.7400,1.6973,10,5606688000,2021,352020,35
008530,01,2021-11-30,PFE,1008480390.0000,53.7300,23.7311,11,5612867000,2021,352020,35
008530,01,2021-12-31,PFE,1061895530.0000,59.0500,9.9014,12,5612867000,2021,352020,35
008530,01,2022-01-31,PFE,773712860.0000,52.6900,-10.0931,1,5612867000,2022,352020,35
008530,01,2022-02-28,PFE,633576350.0000,46.9400,-10.9129,2,5623346000,2022,352020,35
008530,01,2022-03-31,PFE,713853630.0000,51.7700,10.2897,3,5647774000,2022,352020,35
008530,01,2022-04-30,PFE,482574860.0000,49.0700,-5.2154,4,5647774000,2022,352020,35
008530,01,2022-05-31,PFE,581581490.0000,53.0400,8.9056,5,5610896000,2022,352020,35
008530,01,2022-06-30,PFE,448764630.0000,52.4300,-1.1501,6,5610896000,2022,352020,35
008530,01,2022-07-31,PFE,339974360.0000,50.5100,-2.8991,7,5610896000,2022,352020,35
008530,01,2022-08-31,PFE,411899860.0000,45.2300,-10.4534,8,5612352000,2022,352020,35
008530,01,2022-09-30,PFE,376394910.0000,43.7600,-3.2501,9,5612352000,2022,352020,35
008530,01,2022-10-31,PFE,466690090.0000,46.5500,6.3757,10,5612352000,2022,352020,35
008530,01,2022-11-30,PFE,419399462.0000,50.1300,8.5499,11,5613315000,2022,352020,35
008530,01,2022-12-31,PFE,422980111.0000,51.2400,2.2142,12,5613315000,2022,352020,35
008530,01,2023-01-31,PFE,522302340.0000,44.1600,-13.0172,1,5613315000,2023,352020,35
008530,01,2023-02-28,PFE,403625760.0000,40.5700,-8.1295,2,5613315000,2023,352020,35
008530,01,2023-03-31,PFE,503586860.0000,40.8000,0.5669,3,5619075000,2023,352020,35
008530,01,2023-04-30,PFE,387495430.0000,38.8900,-4.6814,4,5619075000,2023,352020,35
008530,01,2023-05-31,PFE,677115650.0000,38.0200,-1.1828,5,5645307000,2023,352020,35
008530,01,2023-06-30,PFE,562330020.0000,36.6800,-3.5245,6,5645307000,2023,352020,35
008530,01,2023-07-31,PFE,441199050.0000,36.0600,-0.5725,7,5645307000,2023,352020,35
008530,01,2023-08-31,PFE,536795650.0000,35.3800,-1.8857,8,5645960000,2023,352020,35
008530,01,2023-09-30,PFE,554032140.0000,33.1700,-6.2465,9,5645960000,2023,352020,35
008530,01,2023-10-31,PFE,680670040.0000,30.5600,-7.8686,10,5645960000,2023,352020,35
008530,01,2023-11-30,PFE,606468930.0000,30.4700,1.0471,11,5646413000,2023,352020,35
008530,01,2023-12-31,PFE,1173377460.0000,28.7900,-5.5136,12,5646413000,2023,352020,35
008530,01,2024-01-31,PFE,967915110.0000,27.0800,-4.4807,1,5646413000,2024,352020,35
008530,01,2024-02-29,PFE,761448080.0000,26.5600,-1.9202,2,5646778000,2024,352020,35
008530,01,2024-03-31,PFE,936868010.0000,27.7500,4.4804,3,5646778000,2024,352020,35
008530,01,2024-04-30,PFE,804920120.0000,25.6200,-7.6757,4,5646778000,2024,352020,35
008530,01,2024-05-31,PFE,950108280.0000,28.6600,13.5051,5,5666593000,2024,352020,35
008530,01,2024-06-30,PFE,632497450.0000,27.9800,-2.3726,6,5666593000,2024,352020,35
008530,01,2024-07-31,PFE,774737100.0000,30.5400,10.6505,7,5666593000,2024,352020,35
008530,01,2024-08-31,PFE,612792960.0000,29.0100,-5.0098,8,5666695000,2024,352020,35
008530,01,2024-09-30,PFE,598976490.0000,28.9400,-0.2413,9,5666695000,2024,352020,35
008530,01,2024-10-31,PFE,784043400.0000,28.3000,-2.2115,10,5666695000,2024,352020,35
008530,01,2024-11-30,PFE,1015492980.0000,26.2100,-5.9011,11,5666990000,2024,352020,35
008530,01,2024-12-31,PFE,902051820.0000,26.5300,1.2209,12,5666990000,2024,352020,35
008762,01,2015-01-31,PG,170700302.0000,84.2900,-6.7586,1,2700510000,2015,303010,30
008762,01,2015-02-28,PG,151748165.0000,85.1300,0.9966,2,2700510000,2015,303010,30
008762,01,2015-03-31,PG,200907220.0000,81.9400,-3.7472,3,2700510000,2015,303010,30
008762,01,2015-04-30,PG,169137278.0000,79.5100,-2.1566,4,2712996000,2015,303010,30
008762,01,2015-05-31,PG,136140973.0000,78.3900,-1.4086,5,2712996000,2015,303010,30
008762,01,2015-06-30,PG,188115282.0000,78.2400,-0.1914,6,2712996000,2015,303010,30
008762,01,2015-07-31,PG,179715393.0000,76.7000,-1.1210,7,2712996000,2015,303010,30
008762,01,2015-08-31,PG,238479543.0000,70.6700,-7.8618,8,2712562000,2015,303010,30
008762,01,2015-09-30,PG,227059062.0000,71.9400,1.7971,9,2713146000,2015,303010,30
008762,01,2015-10-31,PG,201436059.0000,76.3800,7.0933,10,2720573000,2015,303010,30
008762,01,2015-11-30,PG,146326649.0000,74.8400,-2.0162,11,2720573000,2015,303010,30
008762,01,2015-12-31,PG,207123956.0000,79.4100,6.1064,12,2720573000,2015,303010,30
008762,01,2016-01-31,PG,228599654.0000,81.6900,3.7060,1,2704566000,2016,303010,30
008762,01,2016-02-29,PG,192427753.0000,80.2900,-1.7138,2,2704566000,2016,303010,30
008762,01,2016-03-31,PG,214913305.0000,82.3100,2.5159,3,2704566000,2016,303010,30
008762,01,2016-04-30,PG,161546048.0000,80.1200,-1.8473,4,2661852000,2016,303010,30
008762,01,2016-05-31,PG,137328566.0000,81.0400,1.1483,5,2661852000,2016,303010,30
008762,01,2016-06-30,PG,160616194.0000,84.6700,4.4793,6,2661852000,2016,303010,30
008762,01,2016-07-31,PG,145145145.0000,85.5900,1.8773,7,2661852000,2016,303010,30
008762,01,2016-08-31,PG,185608690.0000,87.3100,2.0096,8,2669386000,2016,303010,30
008762,01,2016-09-30,PG,846290660.0000,89.7500,2.7946,9,2669386000,2016,303010,30
008762,01,2016-10-31,PG,375503817.0000,86.8000,-2.5409,10,2675993000,2016,303010,30
008762,01,2016-11-30,PG,205406266.0000,82.4600,-5.0000,11,2675993000,2016,303010,30
008762,01,2016-12-31,PG,173315801.0000,84.0800,1.9646,12,2675993000,2016,303010,30
008762,01,2017-01-31,PG,192738384.0000,87.6000,4.9828,1,2556477000,2017,303010,30
008762,01,2017-02-28,PG,196042029.0000,91.0700,3.9612,2,2556477000,2017,303010,30
008762,01,2017-03-31,PG,195797895.0000,89.8500,-1.3396,3,2556477000,2017,303010,30
008762,01,2017-04-30,PG,136416200.0000,87.3300,-2.0372,4,2557614000,2017,303010,30
008762,01,2017-05-31,PG,137301783.0000,88.0900,0.8703,5,2557614000,2017,303010,30
008762,01,2017-06-30,PG,143419217.0000,87.1500,-1.0671,6,2557614000,2017,303010,30
008762,01,2017-07-31,PG,121731914.0000,90.8200,5.0024,7,2557614000,2017,303010,30
008762,01,2017-08-31,PG,130434699.0000,92.2700,1.5966,8,2550014000,2017,303010,30
008762,01,2017-09-30,PG,138135250.0000,90.9800,-1.3981,9,2550014000,2017,303010,30
008762,01,2017-10-31,PG,179128883.0000,86.3400,-4.3421,10,2536958000,2017,303010,30
008762,01,2017-11-30,PG,122719419.0000,89.9900,4.2275,11,2536958000,2017,303010,30
008762,01,2017-12-31,PG,129542664.0000,91.8800,2.1002,12,2536958000,2017,303010,30
008762,01,2018-01-31,PG,189546961.0000,86.3400,-5.2791,1,2536958000,2018,303010,30
008762,01,2018-02-28,PG,223667300.0000,78.5200,-9.0572,2,2521004000,2018,303010,30
008762,01,2018-03-31,PG,209481396.0000,79.2800,0.9679,3,2521004000,2018,303010,30
008762,01,2018-04-30,PG,212073600.0000,72.3400,-7.8491,4,2514599000,2018,303010,30
008762,01,2018-05-31,PG,183934390.0000,73.1700,1.1474,5,2514599000,2018,303010,30
008762,01,2018-06-30,PG,191343761.0000,78.0600,6.6831,6,2514599000,2018,303010,30
008762,01,2018-07-31,PG,166794827.0000,80.8800,4.5314,7,2514599000,2018,303010,30
008762,01,2018-08-31,PG,146364149.0000,82.9500,2.5593,8,2489159000,2018,303010,30
008762,01,2018-09-30,PG,134080239.0000,83.2300,0.3376,9,2489159000,2018,303010,30
008762,01,2018-10-31,PG,271694191.0000,88.6800,7.4098,10,2491408000,2018,303010,30
008762,01,2018-11-30,PG,211740472.0000,94.5100,6.5742,11,2491408000,2018,303010,30
008762,01,2018-12-31,PG,217895742.0000,91.9200,-2.7405,12,2491408000,2018,303010,30
008762,01,2019-01-31,PG,221083695.0000,96.4700,5.7302,1,2501580000,2019,303010,30
008762,01,2019-02-28,PG,176076470.0000,98.5500,2.1561,2,2501580000,2019,303010,30
008762,01,2019-03-31,PG,177116099.0000,104.0500,5.5809,3,2501580000,2019,303010,30
008762,01,2019-04-30,PG,147097824.0000,106.4800,3.0523,4,2508330000,2019,303010,30
008762,01,2019-05-31,PG,137773259.0000,102.9100,-3.3527,5,2508330000,2019,303010,30
008762,01,2019-06-30,PG,150171096.0000,109.6500,6.5494,6,2508330000,2019,303010,30
008762,01,2019-07-31,PG,166878763.0000,118.0400,8.3319,7,2498100000,2019,303010,30
008762,01,2019-08-31,PG,163459160.0000,120.2300,1.8553,8,2502633000,2019,303010,30
008762,01,2019-09-30,PG,140841165.0000,124.3800,3.4517,9,2502633000,2019,303010,30
008762,01,2019-10-31,PG,153595713.0000,124.5100,0.7042,10,2493812000,2019,303010,30
008762,01,2019-11-30,PG,125128457.0000,122.0600,-1.9677,11,2493812000,2019,303010,30
008762,01,2019-12-31,PG,137618973.0000,124.9000,2.3267,12,2493812000,2019,303010,30
008762,01,2020-01-31,PG,153550688.0000,124.6200,0.3730,1,2469453000,2020,303010,30
008762,01,2020-02-29,PG,149830641.0000,113.2300,-9.1398,2,2469453000,2020,303010,30
008762,01,2020-03-31,PG,343079906.0000,110.0000,-2.8526,3,2469453000,2020,303010,30
008762,01,2020-04-30,PG,244887586.0000,117.8700,7.8734,4,2475643000,2020,303010,30
008762,01,2020-05-31,PG,157291213.0000,115.9200,-1.6544,5,2475643000,2020,303010,30
008762,01,2020-06-30,PG,175809093.0000,119.5700,3.1487,6,2475643000,2020,303010,30
008762,01,2020-07-31,PG,142549389.0000,131.1200,10.3209,7,2479700000,2020,303010,30
008762,01,2020-08-31,PG,121928177.0000,138.3300,5.4988,8,2486087000,2020,303010,30
008762,01,2020-09-30,PG,128773213.0000,138.9900,0.4771,9,2489621000,2020,303010,30
008762,01,2020-10-31,PG,126287583.0000,137.1000,-0.7909,10,2479606000,2020,303010,30
008762,01,2020-11-30,PG,133835182.0000,138.8700,1.2910,11,2479606000,2020,303010,30
008762,01,2020-12-31,PG,144079227.0000,139.1400,0.1944,12,2479606000,2020,303010,30
008762,01,2021-01-31,PG,154758052.0000,128.2100,-7.2871,1,2462476000,2021,303010,30
008762,01,2021-02-28,PG,150894244.0000,123.5300,-3.6503,2,2462476000,2021,303010,30
008762,01,2021-03-31,PG,205760329.0000,135.4300,9.6333,3,2462476000,2021,303010,30
008762,01,2021-04-30,PG,166775652.0000,133.4200,-0.8419,4,2448233000,2021,303010,30
008762,01,2021-05-31,PG,195309032.0000,134.8500,1.0718,5,2448233000,2021,303010,30
008762,01,2021-06-30,PG,186142665.0000,134.9300,0.0593,6,2448233000,2021,303010,30
008762,01,2021-07-31,PG,151973827.0000,142.2300,6.0548,7,2448233000,2021,303010,30
008762,01,2021-08-31,PG,125015852.0000,142.3900,0.1125,8,2428316000,2021,303010,30
008762,01,2021-09-30,PG,147968644.0000,139.8000,-1.8189,9,2428316000,2021,303010,30
008762,01,2021-10-31,PG,137053383.0000,142.9900,2.9040,10,2419948000,2021,303010,30
008762,01,2021-11-30,PG,137943306.0000,144.5800,1.1120,11,2419948000,2021,303010,30
008762,01,2021-12-31,PG,189708651.0000,163.5800,13.1415,12,2419948000,2021,303010,30
008762,01,2022-01-31,PG,195093633.0000,160.4500,-1.3817,1,2397066000,2022,303010,30
008762,01,2022-02-28,PG,155438963.0000,155.8900,-2.8420,2,2397066000,2022,303010,30
008762,01,2022-03-31,PG,170222640.0000,152.8000,-1.9822,3,2397066000,2022,303010,30
008762,01,2022-04-30,PG,151917495.0000,160.5500,5.6697,4,2399297000,2022,303010,30
008762,01,2022-05-31,PG,169225685.0000,147.8800,-7.8916,5,2399297000,2022,303010,30
008762,01,2022-06-30,PG,168450144.0000,143.7900,-2.7658,6,2399297000,2022,303010,30
008762,01,2022-07-31,PG,131101965.0000,138.9100,-2.7587,7,2399297000,2022,303010,30
008762,01,2022-08-31,PG,137535381.0000,137.9400,-0.6983,8,2389554000,2022,303010,30
008762,01,2022-09-30,PG,147791682.0000,126.2500,-8.4747,9,2389554000,2022,303010,30
008762,01,2022-10-31,PG,144684260.0000,134.6700,7.3927,10,2369697000,2022,303010,30
008762,01,2022-11-30,PG,133833591.0000,149.1600,10.7596,11,2369697000,2022,303010,30
008762,01,2022-12-31,PG,132210346.0000,151.5600,1.6090,12,2369697000,2022,303010,30
008762,01,2023-01-31,PG,149970624.0000,142.3800,-5.4544,1,2359144000,2023,303010,30
008762,01,2023-02-28,PG,121891808.0000,137.5600,-3.3853,2,2359144000,2023,303010,30
008762,01,2023-03-31,PG,154856821.0000,148.6900,8.0910,3,2359144000,2023,303010,30
008762,01,2023-04-30,PG,115606162.0000,156.3800,5.8045,4,2356969000,2023,303010,30
008762,01,2023-05-31,PG,130073766.0000,142.5000,-8.8758,5,2356969000,2023,303010,30
008762,01,2023-06-30,PG,132942666.0000,151.7400,6.4842,6,2356969000,2023,303010,30
008762,01,2023-07-31,PG,134063948.0000,156.3000,3.6251,7,2356969000,2023,303010,30
008762,01,2023-08-31,PG,110221574.0000,154.3400,-1.2540,8,2356894000,2023,303010,30
008762,01,2023-09-30,PG,104339340.0000,145.8600,-5.4944,9,2356894000,2023,303010,30
008762,01,2023-10-31,PG,141601298.0000,150.0300,3.5038,10,2356886000,2023,303010,30
008762,01,2023-11-30,PG,133579005.0000,153.5200,2.3262,11,2356886000,2023,303010,30
008762,01,2023-12-31,PG,142553307.0000,146.5400,-4.5466,12,2356886000,2023,303010,30
008762,01,2024-01-31,PG,181048748.0000,157.1400,7.8755,1,2353021000,2024,303010,30
008762,01,2024-02-29,PG,124481371.0000,158.9400,1.1455,2,2353021000,2024,303010,30
008762,01,2024-03-31,PG,115477236.0000,162.2500,2.0825,3,2353021000,2024,303010,30
008762,01,2024-04-30,PG,152812808.0000,163.2000,1.2059,4,2360135000,2024,303010,30
008762,01,2024-05-31,PG,121051593.0000,164.5400,0.8211,5,2360135000,2024,303010,30
008762,01,2024-06-30,PG,120419905.0000,164.9200,0.2309,6,2360135000,2024,303010,30
008762,01,2024-07-31,PG,142523753.0000,160.7600,-1.9121,7,2360135000,2024,303010,30
008762,01,2024-08-31,PG,143053411.0000,171.5400,6.7056,8,2349708000,2024,303010,30
008762,01,2024-09-30,PG,148781791.0000,173.2000,0.9677,9,2349708000,2024,303010,30
008762,01,2024-10-31,PG,146543061.0000,165.1800,-4.0494,10,2355042000,2024,303010,30
008762,01,2024-11-30,PG,149772953.0000,179.2600,8.5240,11,2355042000,2024,303010,30
008762,01,2024-12-31,PG,132646108.0000,167.6500,-6.4766,12,2355042000,2024,303010,30
009899,01,2015-01-31,T,593684840.0000,32.9200,-0.5954,1,5187000000,2015,501010,50
009899,01,2015-02-28,T,443480510.0000,34.5600,4.9818,2,5190168000,2015,501010,50
009899,01,2015-03-31,T,576342160.0000,32.6500,-5.5266,3,5190168000,2015,501010,50
009899,01,2015-04-30,T,607786950.0000,34.6400,7.5345,4,5193000000,2015,501010,50
009899,01,2015-05-31,T,637671390.0000,34.5400,-0.2887,5,5193000000,2015,501010,50
009899,01,2015-06-30,T,739571210.0000,35.5200,2.8373,6,5193000000,2015,501010,50
009899,01,2015-07-31,T,755450290.0000,34.7400,-0.8727,7,6147542000,2015,501010,50
009899,01,2015-08-31,T,730730310.0000,33.2000,-4.4329,8,6151000000,2015,501010,50
009899,01,2015-09-30,T,557659130.0000,32.5800,-1.8675,9,6151000000,2015,501010,50
009899,01,2015-10-31,T,560211710.0000,33.5100,4.2971,10,6152000000,2015,501010,50
009899,01,2015-11-30,T,378847765.0000,33.6700,0.4775,11,6152000000,2015,501010,50
009899,01,2015-12-31,T,540062780.0000,34.4100,2.1978,12,6152000000,2015,501010,50
009899,01,2016-01-31,T,677209080.0000,36.0600,6.1901,1,6165000000,2016,501010,50
009899,01,2016-02-29,T,577097070.0000,36.9500,2.4681,2,6151209000,2016,501010,50
009899,01,2016-03-31,T,507840950.0000,39.1700,6.0081,3,6151209000,2016,501010,50
009899,01,2016-04-30,T,452002740.0000,38.8200,0.3319,4,6156000000,2016,501010,50
009899,01,2016-05-31,T,385975720.0000,39.1500,0.8501,5,6156462000,2016,501010,50
009899,01,2016-06-30,T,521763510.0000,43.2100,10.3704,6,6156462000,2016,501010,50
009899,01,2016-07-31,T,412381690.0000,43.2900,1.2960,7,6152000000,2016,501010,50
009899,01,2016-08-31,T,414082030.0000,40.8800,-5.5671,8,6152000000,2016,501010,50
009899,01,2016-09-30,T,447518810.0000,40.6100,-0.6605,9,6152000000,2016,501010,50
009899,01,2016-10-31,T,623945790.0000,36.7900,-8.2246,10,6147262000,2016,501010,50
009899,01,2016-11-30,T,503320170.0000,38.6300,5.0014,11,6141000000,2016,501010,50
009899,01,2016-12-31,T,425149473.0000,42.5300,10.0958,12,6141000000,2016,501010,50
009899,01,2017-01-31,T,460308100.0000,42.1600,0.2822,1,6139000000,2017,501010,50
009899,01,2017-02-28,T,372436780.0000,41.7900,-0.8776,2,6141570000,2017,501010,50
009899,01,2017-03-31,T,379479050.0000,41.5500,-0.5743,3,6141570000,2017,501010,50
009899,01,2017-04-30,T,410131270.0000,39.6300,-3.4416,4,6147000000,2017,501010,50
009899,01,2017-05-31,T,465167740.0000,38.5300,-2.7757,5,6148000000,2017,501010,50
009899,01,2017-06-30,T,436812680.0000,37.7300,-2.0763,6,6148000000,2017,501010,50
009899,01,2017-07-31,T,566131080.0000,39.0000,4.6647,7,6140000000,2017,501010,50
009899,01,2017-08-31,T,407092119.0000,37.4600,-3.9487,8,6140000000,2017,501010,50
009899,01,2017-09-30,T,562949990.0000,39.1700,4.5649,9,6140000000,2017,501010,50
009899,01,2017-10-31,T,820039120.0000,33.6500,-12.8415,10,6139000000,2017,501010,50
009899,01,2017-11-30,T,878391798.0000,36.3800,8.1129,11,6139000000,2017,501010,50
009899,01,2017-12-31,T,587931000.0000,38.8800,6.8719,12,6139000000,2017,501010,50
009899,01,2018-01-31,T,623628760.0000,37.4500,-2.3920,1,6139000000,2018,501010,50
009899,01,2018-02-28,T,614056110.0000,36.3000,-3.0708,2,6141533000,2018,501010,50
009899,01,2018-03-31,T,506620480.0000,35.6500,-1.7906,3,6141533000,2018,501010,50
009899,01,2018-04-30,T,654235900.0000,32.7000,-6.8724,4,6148000000,2018,501010,50
009899,01,2018-05-31,T,635982120.0000,32.3200,-1.1621,5,6141000000,2018,501010,50
009899,01,2018-06-30,T,1225090910.0000,32.1100,-0.6498,6,7326300000,2018,501010,50
009899,01,2018-07-31,T,955736120.0000,31.9700,1.1211,7,7261000000,2018,501010,50
009899,01,2018-08-31,T,579530760.0000,31.9400,-0.0938,8,7262000000,2018,501010,50
009899,01,2018-09-30,T,662693810.0000,33.5800,5.1346,9,7262000000,2018,501010,50
009899,01,2018-10-31,T,987845460.0000,30.6800,-7.1471,10,7270000000,2018,501010,50
009899,01,2018-11-30,T,690218360.0000,31.2400,1.8253,11,7278000000,2018,501010,50
009899,01,2018-12-31,T,924387000.0000,28.5400,-8.6428,12,7278000000,2018,501010,50
009899,01,2019-01-31,T,778158390.0000,30.0600,7.1128,1,7282000000,2019,501010,50
009899,01,2019-02-28,T,549390050.0000,31.1200,3.5263,2,7284590000,2019,501010,50
009899,01,2019-03-31,T,606497260.0000,31.3600,0.7712,3,7284590000,2019,501010,50
009899,01,2019-04-30,T,656192930.0000,30.9600,0.3508,4,7297000000,2019,501010,50
009899,01,2019-05-31,T,614385120.0000,30.5800,-1.2274,5,7298000000,2019,501010,50
009899,01,2019-06-30,T,511372300.0000,33.5100,9.5814,6,7298000000,2019,501010,50
009899,01,2019-07-31,T,672495550.0000,34.0500,3.1334,7,7305000000,2019,501010,50
009899,01,2019-08-31,T,623042570.0000,35.2600,3.5536,8,7307000000,2019,501010,50
009899,01,2019-09-30,T,770536430.0000,37.8400,7.3171,9,7307000000,2019,501010,50
009899,01,2019-10-31,T,656665060.0000,38.4900,3.0655,10,7303000000,2019,501010,50
009899,01,2019-11-30,T,605595150.0000,37.3800,-2.8839,11,7305000000,2019,501010,50
009899,01,2019-12-31,T,512929773.0000,39.0800,4.5479,12,7305000000,2019,501010,50
009899,01,2020-01-31,T,737762660.0000,37.6200,-2.4053,1,7255000000,2020,501010,50
009899,01,2020-02-29,T,695902320.0000,35.2200,-6.3796,2,7172884000,2020,501010,50
009899,01,2020-03-31,T,1420082460.0000,29.1500,-17.2345,3,7172884000,2020,501010,50
009899,01,2020-04-30,T,842837130.0000,30.4700,6.3122,4,7172884000,2020,501010,50
009899,01,2020-05-31,T,724423270.0000,30.8600,1.2799,5,7125000000,2020,501010,50
009899,01,2020-06-30,T,882928620.0000,30.2300,-2.0415,6,7125000000,2020,501010,50
009899,01,2020-07-31,T,757316040.0000,29.5800,-0.4300,7,7125000000,2020,501010,50
009899,01,2020-08-31,T,575577510.0000,29.8100,0.7776,8,7125000000,2020,501010,50
009899,01,2020-09-30,T,767138700.0000,28.5100,-4.3610,9,7125000000,2020,501010,50
009899,01,2020-10-31,T,942093000.0000,27.0200,-3.4023,10,7125000000,2020,501010,50
009899,01,2020-11-30,T,733177930.0000,28.7500,6.4027,11,7126000000,2020,501010,50
009899,01,2020-12-31,T,965781030.0000,28.7600,0.0348,12,7126000000,2020,501010,50
009899,01,2021-01-31,T,921219020.0000,28.6300,1.3561,1,7126000000,2021,501010,50
009899,01,2021-02-28,T,749581690.0000,27.8900,-2.5847,2,7131763000,2021,501010,50
009899,01,2021-03-31,T,1054411470.0000,30.2700,8.5335,3,7138458000,2021,501010,50
009899,01,2021-04-30,T,794096680.0000,31.4100,5.4840,4,7140000000,2021,501010,50
009899,01,2021-05-31,T,1244165680.0000,29.4300,-6.3037,5,7140000000,2021,501010,50
009899,01,2021-06-30,T,778598650.0000,28.7800,-2.2086,6,7140000000,2021,501010,50
009899,01,2021-07-31,T,705939210.0000,28.0500,-0.7297,7,7140000000,2021,501010,50
009899,01,2021-08-31,T,595312150.0000,27.4200,-2.2460,8,7140000000,2021,501010,50
009899,01,2021-09-30,T,741870370.0000,27.0100,-1.4953,9,7140000000,2021,501010,50
009899,01,2021-10-31,T,1010015840.0000,25.2600,-4.5539,10,7140000000,2021,501010,50
009899,01,2021-11-30,T,963359480.0000,22.8300,-9.6200,11,7141000000,2021,501010,50
009899,01,2021-12-31,T,1384001230.0000,24.6000,7.7530,12,7141000000,2021,501010,50
009899,01,2022-01-31,T,1380029470.0000,25.5000,5.7724,1,7141000000,2022,501010,50
009899,01,2022-02-28,T,981284200.0000,23.6900,-7.0980,2,7142893000,2022,501010,50
